"Site.Name","Date","COUNTY","meanlat","meanlong","year","month","PM2.5","Ozone"
"Frying Pan Mountain",2020-08-26,"Haywood",35.379167,-82.7925,2020,8,NA,36
"Frying Pan Mountain",2020-08-27,"Haywood",35.379167,-82.7925,2020,8,41,37
"Frying Pan Mountain",2020-08-28,"Haywood",35.379167,-82.7925,2020,8,NA,42
"Frying Pan Mountain",2020-08-29,"Haywood",35.379167,-82.7925,2020,8,NA,41.5
"Frying Pan Mountain",2020-08-30,"Haywood",35.379167,-82.7925,2020,8,26,51
"Frying Pan Mountain",2020-08-31,"Haywood",35.379167,-82.7925,2020,8,NA,55.5
"Frying Pan Mountain",2020-09-01,"Haywood",35.379167,-82.7925,2020,9,NA,39.5
"Frying Pan Mountain",2020-09-02,"Haywood",35.379167,-82.7925,2020,9,15,37.5
"Frying Pan Mountain",2020-09-03,"Haywood",35.379167,-82.7925,2020,9,NA,38
"Frying Pan Mountain",2020-09-04,"Haywood",35.379167,-82.7925,2020,9,NA,38
"Frying Pan Mountain",2020-09-05,"Haywood",35.379167,-82.7925,2020,9,20,42.5
"Frying Pan Mountain",2020-09-06,"Haywood",35.379167,-82.7925,2020,9,NA,45.5
"Frying Pan Mountain",2020-09-07,"Haywood",35.379167,-82.7925,2020,9,NA,45.5
"Frying Pan Mountain",2020-09-08,"Haywood",35.379167,-82.7925,2020,9,27,38
"Frying Pan Mountain",2020-09-09,"Haywood",35.379167,-82.7925,2020,9,NA,48
"Frying Pan Mountain",2020-09-10,"Haywood",35.379167,-82.7925,2020,9,NA,37
"Frying Pan Mountain",2020-09-11,"Haywood",35.379167,-82.7925,2020,9,8,49.5
"Frying Pan Mountain",2020-09-12,"Haywood",35.379167,-82.7925,2020,9,NA,44
"Frying Pan Mountain",2020-09-13,"Haywood",35.379167,-82.7925,2020,9,NA,45
"Frying Pan Mountain",2020-09-14,"Haywood",35.379167,-82.7925,2020,9,5,48
"Frying Pan Mountain",2020-09-15,"Haywood",35.379167,-82.7925,2020,9,NA,47
"Frying Pan Mountain",2020-09-16,"Haywood",35.379167,-82.7925,2020,9,NA,64
"Frying Pan Mountain",2020-09-17,"Haywood",35.379167,-82.7925,2020,9,1,50
"Frying Pan Mountain",2020-09-18,"Haywood",35.379167,-82.7925,2020,9,NA,36
"Frying Pan Mountain",2020-09-19,"Haywood",35.379167,-82.7925,2020,9,NA,45
"Frying Pan Mountain",2020-09-20,"Haywood",35.379167,-82.7925,2020,9,33,46.5
"Frying Pan Mountain",2020-09-21,"Haywood",35.379167,-82.7925,2020,9,NA,46
"Frying Pan Mountain",2020-09-22,"Haywood",35.379167,-82.7925,2020,9,NA,44
"Frying Pan Mountain",2020-09-23,"Haywood",35.379167,-82.7925,2020,9,27,38
"Frying Pan Mountain",2020-09-24,"Haywood",35.379167,-82.7925,2020,9,NA,36.5
"Frying Pan Mountain",2020-09-25,"Haywood",35.379167,-82.7925,2020,9,NA,39.5
"Frying Pan Mountain",2020-09-26,"Haywood",35.379167,-82.7925,2020,9,6,35.5
"Frying Pan Mountain",2020-09-27,"Haywood",35.379167,-82.7925,2020,9,NA,33.5
"Frying Pan Mountain",2020-09-28,"Haywood",35.379167,-82.7925,2020,9,NA,32
"Frying Pan Mountain",2020-09-29,"Haywood",35.379167,-82.7925,2020,9,12,37
"Frying Pan Mountain",2020-09-30,"Haywood",35.379167,-82.7925,2020,9,NA,39
"Frying Pan Mountain",2020-10-01,"Haywood",35.379167,-82.7925,2020,10,NA,45.5
"Frying Pan Mountain",2020-10-02,"Haywood",35.379167,-82.7925,2020,10,23,53
"Frying Pan Mountain",2020-10-03,"Haywood",35.379167,-82.7925,2020,10,NA,49.5
"Frying Pan Mountain",2020-10-04,"Haywood",35.379167,-82.7925,2020,10,NA,48.5
"Frying Pan Mountain",2020-10-05,"Haywood",35.379167,-82.7925,2020,10,23,40
"Frying Pan Mountain",2020-10-06,"Haywood",35.379167,-82.7925,2020,10,NA,38.5
"Frying Pan Mountain",2020-10-07,"Haywood",35.379167,-82.7925,2020,10,NA,38.5
"Frying Pan Mountain",2020-10-08,"Haywood",35.379167,-82.7925,2020,10,10,34
"Frying Pan Mountain",2020-10-09,"Haywood",35.379167,-82.7925,2020,10,NA,31.5
"Frying Pan Mountain",2020-10-10,"Haywood",35.379167,-82.7925,2020,10,NA,30.5
"Frying Pan Mountain",2020-10-11,"Haywood",35.379167,-82.7925,2020,10,2,39
"Frying Pan Mountain",2020-10-12,"Haywood",35.379167,-82.7925,2020,10,NA,43.5
"Frying Pan Mountain",2020-10-13,"Haywood",35.379167,-82.7925,2020,10,NA,39.5
"Frying Pan Mountain",2020-10-14,"Haywood",35.379167,-82.7925,2020,10,14,41.5
"Frying Pan Mountain",2020-10-15,"Haywood",35.379167,-82.7925,2020,10,NA,41.5
"Frying Pan Mountain",2020-10-16,"Haywood",35.379167,-82.7925,2020,10,NA,34.5
"Frying Pan Mountain",2020-10-17,"Haywood",35.379167,-82.7925,2020,10,3,39.5
"Frying Pan Mountain",2020-10-18,"Haywood",35.379167,-82.7925,2020,10,NA,43
"Frying Pan Mountain",2020-10-19,"Haywood",35.379167,-82.7925,2020,10,NA,41
"Frying Pan Mountain",2020-10-20,"Haywood",35.379167,-82.7925,2020,10,7,38.5
"Frying Pan Mountain",2020-10-21,"Haywood",35.379167,-82.7925,2020,10,NA,35.5
"Frying Pan Mountain",2020-10-22,"Haywood",35.379167,-82.7925,2020,10,NA,42
"Frying Pan Mountain",2020-10-23,"Haywood",35.379167,-82.7925,2020,10,8,42
"Frying Pan Mountain",2020-10-24,"Haywood",35.379167,-82.7925,2020,10,NA,45
"Frying Pan Mountain",2020-10-25,"Haywood",35.379167,-82.7925,2020,10,NA,40.5
"Frying Pan Mountain",2020-10-26,"Haywood",35.379167,-82.7925,2020,10,1,38
"Frying Pan Mountain",2020-10-27,"Haywood",35.379167,-82.7925,2020,10,NA,42
"Frying Pan Mountain",2020-10-28,"Haywood",35.379167,-82.7925,2020,10,NA,40.5
"Frying Pan Mountain",2020-10-29,"Haywood",35.379167,-82.7925,2020,10,7,43.5
"Frying Pan Mountain",2020-10-30,"Haywood",35.379167,-82.7925,2020,10,NA,37.5
"Frying Pan Mountain",2020-10-31,"Haywood",35.379167,-82.7925,2020,10,NA,38
"Frying Pan Mountain",2020-11-01,"Haywood",35.379167,-82.7925,2020,11,6,NA
"Frying Pan Mountain",2020-11-04,"Haywood",35.379167,-82.7925,2020,11,10,NA
"Frying Pan Mountain",2020-11-07,"Haywood",35.379167,-82.7925,2020,11,7,NA
"Frying Pan Mountain",2020-11-10,"Haywood",35.379167,-82.7925,2020,11,8,NA
"Frying Pan Mountain",2020-11-13,"Haywood",35.379167,-82.7925,2020,11,1,NA
"Frying Pan Mountain",2020-11-16,"Haywood",35.379167,-82.7925,2020,11,5,NA
"Frying Pan Mountain",2020-11-19,"Haywood",35.379167,-82.7925,2020,11,12,NA
"Frying Pan Mountain",2020-11-22,"Haywood",35.379167,-82.7925,2020,11,9,NA
"Frying Pan Mountain",2020-11-25,"Haywood",35.379167,-82.7925,2020,11,7,NA
"Frying Pan Mountain",2020-11-28,"Haywood",35.379167,-82.7925,2020,11,8,NA
"Frying Pan Mountain",2020-12-01,"Haywood",35.379167,-82.7925,2020,12,5,NA
"Frying Pan Mountain",2020-12-04,"Haywood",35.379167,-82.7925,2020,12,5,NA
"Frying Pan Mountain",2020-12-07,"Haywood",35.379167,-82.7925,2020,12,11,NA
"Frying Pan Mountain",2020-12-10,"Haywood",35.379167,-82.7925,2020,12,2,NA
"Frying Pan Mountain",2020-12-22,"Haywood",35.379167,-82.7925,2020,12,2,NA
"Frying Pan Mountain",2020-12-25,"Haywood",35.379167,-82.7925,2020,12,8,NA
"Garinger High School",2020-01-01,"Mecklenburg",35.2401000008895,-80.785683,2020,1,21.3333333333333,28
"Garinger High School",2020-01-02,"Mecklenburg",35.2401000008895,-80.785683,2020,1,33,25
"Garinger High School",2020-01-03,"Mecklenburg",35.2401000008895,-80.785683,2020,1,33,16.5
"Garinger High School",2020-01-04,"Mecklenburg",35.2401000008895,-80.785683,2020,1,18.3333333333333,26
"Garinger High School",2020-01-05,"Mecklenburg",35.2401000008895,-80.785683,2020,1,20,30.5
"Garinger High School",2020-01-06,"Mecklenburg",35.2401000008895,-80.785683,2020,1,32.25,30.5
"Garinger High School",2020-01-07,"Mecklenburg",35.2401000008895,-80.785683,2020,1,39,29
"Garinger High School",2020-01-08,"Mecklenburg",35.2401000008895,-80.785683,2020,1,42,24
"Garinger High School",2020-01-09,"Mecklenburg",35.2401000008895,-80.785683,2020,1,19,31
"Garinger High School",2020-01-10,"Mecklenburg",35.2401000008895,-80.785683,2020,1,24,28
"Garinger High School",2020-01-11,"Mecklenburg",35.2401000008895,-80.785683,2020,1,33,27.5
"Garinger High School",2020-01-12,"Mecklenburg",35.2401000008895,-80.785683,2020,1,36.75,30
"Garinger High School",2020-01-13,"Mecklenburg",35.2401000008895,-80.785683,2020,1,15,27.5
"Garinger High School",2020-01-14,"Mecklenburg",35.2401000008895,-80.785683,2020,1,25.25,25.5
"Garinger High School",2020-01-15,"Mecklenburg",35.2401000008895,-80.785683,2020,1,33,24.5
"Garinger High School",2020-01-16,"Mecklenburg",35.2401000008895,-80.785683,2020,1,45.6666666666667,27.5
"Garinger High School",2020-01-17,"Mecklenburg",35.2401000008895,-80.785683,2020,1,37.75,24
"Garinger High School",2020-01-18,"Mecklenburg",35.2401000008895,-80.785683,2020,1,52.5,22.5
"Garinger High School",2020-01-19,"Mecklenburg",35.2401000008895,-80.785683,2020,1,52.3333333333333,28.5
"Garinger High School",2020-01-20,"Mecklenburg",35.2401000008895,-80.785683,2020,1,30,32
"Garinger High School",2020-01-21,"Mecklenburg",35.2401000008895,-80.785683,2020,1,29.75,34
"Garinger High School",2020-01-22,"Mecklenburg",35.2401000008895,-80.785683,2020,1,37,34
"Garinger High School",2020-01-23,"Mecklenburg",35.2401000008895,-80.785683,2020,1,18.75,33.5
"Garinger High School",2020-01-24,"Mecklenburg",35.2401000008895,-80.785683,2020,1,10.5,28
"Garinger High School",2020-01-25,"Mecklenburg",35.2401000008895,-80.785683,2020,1,30,31.5
"Garinger High School",2020-01-26,"Mecklenburg",35.2401000008895,-80.785683,2020,1,43,33.5
"Garinger High School",2020-01-27,"Mecklenburg",35.2401000008895,-80.785683,2020,1,45.5,31
"Garinger High School",2020-01-28,"Mecklenburg",35.2401000008895,-80.785683,2020,1,38.25,33
"Garinger High School",2020-01-29,"Mecklenburg",35.2401000008895,-80.785683,2020,1,22.5,27
"Garinger High School",2020-01-30,"Mecklenburg",35.2401000008895,-80.785683,2020,1,18.25,33
"Garinger High School",2020-01-31,"Mecklenburg",35.2401000008895,-80.785683,2020,1,30,32.5
"Garinger High School",2020-02-01,"Mecklenburg",35.2401000008895,-80.785683,2020,2,38.5,36
"Garinger High School",2020-02-02,"Mecklenburg",35.2401000008895,-80.785683,2020,2,44,38
"Garinger High School",2020-02-03,"Mecklenburg",35.2401000008895,-80.785683,2020,2,46.6666666666667,37.5
"Garinger High School",2020-02-04,"Mecklenburg",35.2401000008895,-80.785683,2020,2,46.75,30
"Garinger High School",2020-02-05,"Mecklenburg",35.2401000008895,-80.785683,2020,2,37.25,31.5
"Garinger High School",2020-02-06,"Mecklenburg",35.2401000008895,-80.785683,2020,2,40.6666666666667,22.5
"Garinger High School",2020-02-07,"Mecklenburg",35.2401000008895,-80.785683,2020,2,28.25,28
"Garinger High School",2020-02-08,"Mecklenburg",35.2401000008895,-80.785683,2020,2,33.75,34
"Garinger High School",2020-02-09,"Mecklenburg",35.2401000008895,-80.785683,2020,2,23.3333333333333,36
"Garinger High School",2020-02-10,"Mecklenburg",35.2401000008895,-80.785683,2020,2,37.5,24
"Garinger High School",2020-02-11,"Mecklenburg",35.2401000008895,-80.785683,2020,2,32.25,19
"Garinger High School",2020-02-12,"Mecklenburg",35.2401000008895,-80.785683,2020,2,10.3333333333333,21
"Garinger High School",2020-02-13,"Mecklenburg",35.2401000008895,-80.785683,2020,2,16.25,35
"Garinger High School",2020-02-14,"Mecklenburg",35.2401000008895,-80.785683,2020,2,25,28.5
"Garinger High School",2020-02-15,"Mecklenburg",35.2401000008895,-80.785683,2020,2,34,30.5
"Garinger High School",2020-02-16,"Mecklenburg",35.2401000008895,-80.785683,2020,2,18.5,34
"Garinger High School",2020-02-17,"Mecklenburg",35.2401000008895,-80.785683,2020,2,28,26
"Garinger High School",2020-02-18,"Mecklenburg",35.2401000008895,-80.785683,2020,2,17,34
"Garinger High School",2020-02-19,"Mecklenburg",35.2401000008895,-80.785683,2020,2,27.75,22
"Garinger High School",2020-02-20,"Mecklenburg",35.2401000008895,-80.785683,2020,2,18.25,25.5
"Garinger High School",2020-02-21,"Mecklenburg",35.2401000008895,-80.785683,2020,2,23,20.5
"Garinger High School",2020-02-22,"Mecklenburg",35.2401000008895,-80.785683,2020,2,21.5,27.5
"Garinger High School",2020-02-23,"Mecklenburg",35.2401000008895,-80.785683,2020,2,15,32.5
"Garinger High School",2020-02-24,"Mecklenburg",35.2401000008895,-80.785683,2020,2,22,36.5
"Garinger High School",2020-02-25,"Mecklenburg",35.2401000008895,-80.785683,2020,2,18.75,33.5
"Garinger High School",2020-02-26,"Mecklenburg",35.2401000008895,-80.785683,2020,2,27.25,43
"Garinger High School",2020-02-27,"Mecklenburg",35.2401000008895,-80.785683,2020,2,44,31
"Garinger High School",2020-02-28,"Mecklenburg",35.2401000008895,-80.785683,2020,2,47.5,30
"Garinger High School",2020-03-01,"Mecklenburg",35.2401000008895,-80.785683,2020,3,26.5,27.5
"Garinger High School",2020-03-02,"Mecklenburg",35.2401000008895,-80.785683,2020,3,18.3333333333333,34.5
"Garinger High School",2020-03-03,"Mecklenburg",35.2401000008895,-80.785683,2020,3,17.75,28.5
"Garinger High School",2020-03-04,"Mecklenburg",35.2401000008895,-80.785683,2020,3,21.5,40
"Garinger High School",2020-03-05,"Mecklenburg",35.2401000008895,-80.785683,2020,3,24.6666666666667,41
"Garinger High School",2020-03-06,"Mecklenburg",35.2401000008895,-80.785683,2020,3,39,30.5
"Garinger High School",2020-03-07,"Mecklenburg",35.2401000008895,-80.785683,2020,3,29,36.5
"Garinger High School",2020-03-08,"Mecklenburg",35.2401000008895,-80.785683,2020,3,43.6666666666667,33
"Garinger High School",2020-03-09,"Mecklenburg",35.2401000008895,-80.785683,2020,3,42,33.5
"Garinger High School",2020-03-10,"Mecklenburg",35.2401000008895,-80.785683,2020,3,46.5,26.5
"Garinger High School",2020-03-11,"Mecklenburg",35.2401000008895,-80.785683,2020,3,41.3333333333333,32
"Garinger High School",2020-03-12,"Mecklenburg",35.2401000008895,-80.785683,2020,3,18.5,39
"Garinger High School",2020-03-13,"Mecklenburg",35.2401000008895,-80.785683,2020,3,33.75,45.5
"Garinger High School",2020-03-14,"Mecklenburg",35.2401000008895,-80.785683,2020,3,29,45
"Garinger High School",2020-03-15,"Mecklenburg",35.2401000008895,-80.785683,2020,3,28.25,39.5
"Garinger High School",2020-03-16,"Mecklenburg",35.2401000008895,-80.785683,2020,3,30,55.5
"Garinger High School",2020-03-17,"Mecklenburg",35.2401000008895,-80.785683,2020,3,30,44.5
"Garinger High School",2020-03-18,"Mecklenburg",35.2401000008895,-80.785683,2020,3,27.5,45
"Garinger High School",2020-03-19,"Mecklenburg",35.2401000008895,-80.785683,2020,3,28.75,44
"Garinger High School",2020-03-20,"Mecklenburg",35.2401000008895,-80.785683,2020,3,29.6666666666667,39
"Garinger High School",2020-03-21,"Mecklenburg",35.2401000008895,-80.785683,2020,3,22.25,41
"Garinger High School",2020-03-22,"Mecklenburg",35.2401000008895,-80.785683,2020,3,18.5,44.5
"Garinger High School",2020-03-23,"Mecklenburg",35.2401000008895,-80.785683,2020,3,25.3333333333333,49
"Garinger High School",2020-03-24,"Mecklenburg",35.2401000008895,-80.785683,2020,3,37.5,50
"Garinger High School",2020-03-25,"Mecklenburg",35.2401000008895,-80.785683,2020,3,42.3333333333333,44
"Garinger High School",2020-03-26,"Mecklenburg",35.2401000008895,-80.785683,2020,3,29.5,43.5
"Garinger High School",2020-03-27,"Mecklenburg",35.2401000008895,-80.785683,2020,3,30.3333333333333,40.5
"Garinger High School",2020-03-28,"Mecklenburg",35.2401000008895,-80.785683,2020,3,38,48
"Garinger High School",2020-03-29,"Mecklenburg",35.2401000008895,-80.785683,2020,3,45,56
"Garinger High School",2020-03-30,"Mecklenburg",35.2401000008895,-80.785683,2020,3,36.25,46
"Garinger High School",2020-03-31,"Mecklenburg",35.2401000008895,-80.785683,2020,3,18.6666666666667,44
"Garinger High School",2020-04-01,"Mecklenburg",35.2401000008895,-80.785683,2020,4,21.3333333333333,46.5
"Garinger High School",2020-04-02,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31.5,44
"Garinger High School",2020-04-03,"Mecklenburg",35.2401000008895,-80.785683,2020,4,39.3333333333333,51
"Garinger High School",2020-04-04,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31.3333333333333,54
"Garinger High School",2020-04-05,"Mecklenburg",35.2401000008895,-80.785683,2020,4,21.5,41
"Garinger High School",2020-04-06,"Mecklenburg",35.2401000008895,-80.785683,2020,4,34.25,47
"Garinger High School",2020-04-07,"Mecklenburg",35.2401000008895,-80.785683,2020,4,44,35
"Garinger High School",2020-04-08,"Mecklenburg",35.2401000008895,-80.785683,2020,4,25.5,37.5
"Garinger High School",2020-04-09,"Mecklenburg",35.2401000008895,-80.785683,2020,4,29.25,33
"Garinger High School",2020-04-10,"Mecklenburg",35.2401000008895,-80.785683,2020,4,28.3333333333333,57.5
"Garinger High School",2020-04-11,"Mecklenburg",35.2401000008895,-80.785683,2020,4,37,47
"Garinger High School",2020-04-12,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31.5,43.5
"Garinger High School",2020-04-13,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31,43
"Garinger High School",2020-04-14,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31.5,40
"Garinger High School",2020-04-15,"Mecklenburg",35.2401000008895,-80.785683,2020,4,17.25,40.5
"Garinger High School",2020-04-16,"Mecklenburg",35.2401000008895,-80.785683,2020,4,16.6666666666667,47
"Garinger High School",2020-04-17,"Mecklenburg",35.2401000008895,-80.785683,2020,4,29.5,56.5
"Garinger High School",2020-04-18,"Mecklenburg",35.2401000008895,-80.785683,2020,4,33.75,58
"Garinger High School",2020-04-19,"Mecklenburg",35.2401000008895,-80.785683,2020,4,29.3333333333333,40.5
"Garinger High School",2020-04-20,"Mecklenburg",35.2401000008895,-80.785683,2020,4,20.5,47.5
"Garinger High School",2020-04-21,"Mecklenburg",35.2401000008895,-80.785683,2020,4,29.6666666666667,53
"Garinger High School",2020-04-22,"Mecklenburg",35.2401000008895,-80.785683,2020,4,26.3333333333333,48.5
"Garinger High School",2020-04-23,"Mecklenburg",35.2401000008895,-80.785683,2020,4,25.25,43.5
"Garinger High School",2020-04-24,"Mecklenburg",35.2401000008895,-80.785683,2020,4,33,42
"Garinger High School",2020-04-25,"Mecklenburg",35.2401000008895,-80.785683,2020,4,40.3333333333333,41.5
"Garinger High School",2020-04-26,"Mecklenburg",35.2401000008895,-80.785683,2020,4,31,41.5
"Garinger High School",2020-04-27,"Mecklenburg",35.2401000008895,-80.785683,2020,4,28,48.5
"Garinger High School",2020-04-28,"Mecklenburg",35.2401000008895,-80.785683,2020,4,40,59.5
"Garinger High School",2020-04-29,"Mecklenburg",35.2401000008895,-80.785683,2020,4,37,41.5
"Garinger High School",2020-04-30,"Mecklenburg",35.2401000008895,-80.785683,2020,4,44.5,54
"Garinger High School",2020-05-01,"Mecklenburg",35.2401000008895,-80.785683,2020,5,38.6666666666667,48.5
"Garinger High School",2020-05-02,"Mecklenburg",35.2401000008895,-80.785683,2020,5,35,54
"Garinger High School",2020-05-03,"Mecklenburg",35.2401000008895,-80.785683,2020,5,26.5,40
"Garinger High School",2020-05-04,"Mecklenburg",35.2401000008895,-80.785683,2020,5,32,40
"Garinger High School",2020-05-05,"Mecklenburg",35.2401000008895,-80.785683,2020,5,30.75,33
"Garinger High School",2020-05-06,"Mecklenburg",35.2401000008895,-80.785683,2020,5,23,45
"Garinger High School",2020-05-07,"Mecklenburg",35.2401000008895,-80.785683,2020,5,27.3333333333333,57
"Garinger High School",2020-05-08,"Mecklenburg",35.2401000008895,-80.785683,2020,5,29.5,56.5
"Garinger High School",2020-05-09,"Mecklenburg",35.2401000008895,-80.785683,2020,5,24,64
"Garinger High School",2020-05-10,"Mecklenburg",35.2401000008895,-80.785683,2020,5,30.3333333333333,40.5
"Garinger High School",2020-05-11,"Mecklenburg",35.2401000008895,-80.785683,2020,5,33.25,66.5
"Garinger High School",2020-05-12,"Mecklenburg",35.2401000008895,-80.785683,2020,5,28,64.5
"Garinger High School",2020-05-13,"Mecklenburg",35.2401000008895,-80.785683,2020,5,30.3333333333333,71.5
"Garinger High School",2020-05-14,"Mecklenburg",35.2401000008895,-80.785683,2020,5,36.5,72.5
"Garinger High School",2020-05-15,"Mecklenburg",35.2401000008895,-80.785683,2020,5,25.75,34.5
"Garinger High School",2020-05-16,"Mecklenburg",35.2401000008895,-80.785683,2020,5,30.6666666666667,44.5
"Garinger High School",2020-05-17,"Mecklenburg",35.2401000008895,-80.785683,2020,5,33,52.5
"Garinger High School",2020-05-18,"Mecklenburg",35.2401000008895,-80.785683,2020,5,40.25,44.5
"Garinger High School",2020-05-19,"Mecklenburg",35.2401000008895,-80.785683,2020,5,39.6666666666667,42.5
"Garinger High School",2020-05-20,"Mecklenburg",35.2401000008895,-80.785683,2020,5,33,42.5
"Garinger High School",2020-05-21,"Mecklenburg",35.2401000008895,-80.785683,2020,5,33.5,57
"Garinger High School",2020-05-22,"Mecklenburg",35.2401000008895,-80.785683,2020,5,45,37.5
"Garinger High School",2020-05-23,"Mecklenburg",35.2401000008895,-80.785683,2020,5,30.25,37.5
"Garinger High School",2020-05-24,"Mecklenburg",35.2401000008895,-80.785683,2020,5,47.75,43.5
"Garinger High School",2020-05-25,"Mecklenburg",35.2401000008895,-80.785683,2020,5,46.6666666666667,42.5
"Garinger High School",2020-05-26,"Mecklenburg",35.2401000008895,-80.785683,2020,5,40.5,36
"Garinger High School",2020-05-27,"Mecklenburg",35.2401000008895,-80.785683,2020,5,46,32.5
"Garinger High School",2020-05-28,"Mecklenburg",35.2401000008895,-80.785683,2020,5,39.6666666666667,35
"Garinger High School",2020-05-29,"Mecklenburg",35.2401000008895,-80.785683,2020,5,16,24
"Garinger High School",2020-05-30,"Mecklenburg",35.2401000008895,-80.785683,2020,5,39.5,37.5
"Garinger High School",2020-05-31,"Mecklenburg",35.2401000008895,-80.785683,2020,5,25,48.5
"Garinger High School",2020-06-01,"Mecklenburg",35.2401000008895,-80.785683,2020,6,26,55.5
"Garinger High School",2020-06-02,"Mecklenburg",35.2401000008895,-80.785683,2020,6,41.5,62
"Garinger High School",2020-06-03,"Mecklenburg",35.2401000008895,-80.785683,2020,6,30,58.5
"Garinger High School",2020-06-04,"Mecklenburg",35.2401000008895,-80.785683,2020,6,36,72
"Garinger High School",2020-06-05,"Mecklenburg",35.2401000008895,-80.785683,2020,6,46.8,69
"Garinger High School",2020-06-06,"Mecklenburg",35.2401000008895,-80.785683,2020,6,39.25,56.5
"Garinger High School",2020-06-07,"Mecklenburg",35.2401000008895,-80.785683,2020,6,41,47
"Garinger High School",2020-06-08,"Mecklenburg",35.2401000008895,-80.785683,2020,6,30.25,60.5
"Garinger High School",2020-06-09,"Mecklenburg",35.2401000008895,-80.785683,2020,6,NA,41
"Garinger High School",2020-06-10,"Mecklenburg",35.2401000008895,-80.785683,2020,6,44,42
"Garinger High School",2020-06-11,"Mecklenburg",35.2401000008895,-80.785683,2020,6,21,57
"Garinger High School",2020-06-12,"Mecklenburg",35.2401000008895,-80.785683,2020,6,23.6666666666667,33
"Garinger High School",2020-06-13,"Mecklenburg",35.2401000008895,-80.785683,2020,6,31.5,42.5
"Garinger High School",2020-06-14,"Mecklenburg",35.2401000008895,-80.785683,2020,6,27.75,61
